#    Energy_c1    MgKa_sum_cps_c2    AlKa_sum_cps_c3    I0_KEITHLEY1_c4    KEITHLEY1_GAIN_c5    I1_KEITHLEY2_c6    KEITHLEY2_GAIN_c7    KEITHLEY3_c8    KEITHLEY3_GAIN_c9    KEITHLEY4_TEY_c10    KEITHLEY4_GAIN_c11    D1_MgKa_corr_c12    D1_AlKa_corr_c13    D2_MgKa_corr_c14    D2_AlKa_corr_c15    D3_MgKa_corr_c16    D3_AlKa_corr_c17    D4_MgKa_corr_c18    D4_AlKa_corr_c19    D1_MgKa_c20    D1_MgKa_dxp_c21    D1_AlKa_c22    D1_AlKa_dxp_c23    D1_ICR_c24    D1_OCR_c25    D1_TrueICR_c26    D2_MgKa_c27    D2_MgKa_dxp_c28    D2_AlKa_c29    D2_AlKa_dxp_c30    D2_ICR_c31    D2_OCR_c32    D2_TrueICR_c33    D3_MgKa_c34    D3_MgKa_dxp_c35    D3_AlKa_c36    D3_AlKa_dxp_c37    D3_ICR_c38    D3_OCR_c39    D3_TrueICR_c40    D4_MgKa_c41    D4_MgKa_dxp_c42    D4_AlKa_c43    D4_AlKa_dxp_c44    D4_ICR_c45    D4_OCR_c46    D4_TrueICR_c47    DD1_ERTM_c48    DD2_ERTM_c49    DD3_ERTM_c50    DD4_ERTM_c51    DD1_ELTM_c52    DD2_ELTM_c53    DD3_ELTM_c54    DD4_ELTM_c55
    1.562598614E+03    2.390192961E+04    2.447262948E+04    2.002686351E-01    7.000000000E+00   -1.009394980E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    6.282345311E+03    6.410109748E+03    6.411472980E+03    6.543302606E+03    5.292353194E+03    5.404459528E+03    5.915758121E+03    6.114757594E+03    1.234200000E+04    5.000000000E+00    1.259300000E+04    0.000000000E+00    6.864688487E+03    6.748679245E+03    6.870265327E+03    1.211000000E+04    6.000000000E+00    1.235900000E+04    0.000000000E+00    6.806244557E+03    6.433165718E+03    6.811726785E+03    1.019700000E+04    5.000000000E+00    1.041300000E+04    0.000000000E+00    5.756580002E+03    5.549630527E+03    5.760500941E+03    1.156400000E+04    5.000000000E+00    1.195300000E+04    1.000000000E+00    6.503147880E+03    6.361161828E+03    6.508152440E+03    1.999946880E+00    1.999948480E+00    1.999952960E+00    1.999949120E+00    1.966142400E+00    1.890313600E+00    1.928014400E+00    1.956238720E+00
    1.562798636E+03    2.475728180E+04    2.531933512E+04    2.004517433E-01    7.000000000E+00   -1.014277867E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    6.460605457E+03    6.606685483E+03    6.657963250E+03    6.772130248E+03    5.447024541E+03    5.572422176E+03    6.191688547E+03    6.368097214E+03    1.269300000E+04    7.000000000E+00    1.298000000E+04    0.000000000E+00    7.045667468E+03    6.927115267E+03    7.051542425E+03    1.248000000E+04    2.000000000E+00    1.269400000E+04    0.000000000E+00    7.027163054E+03    6.591609684E+03    7.033007173E+03    1.051200000E+04    5.000000000E+00    1.075400000E+04    0.000000000E+00    5.955817671E+03    5.751095698E+03    5.960014866E+03    1.210900000E+04    2.000000000E+00    1.245400000E+04    0.000000000E+00    6.774286601E+03    6.629610317E+03    6.779717437E+03    1.999966720E+00    1.999966720E+00    1.999966720E+00    1.999966720E+00    1.966271040E+00    1.875984000E+00    1.931178240E+00    1.957236160E+00
    1.563000131E+03    2.603837973E+04    2.651258520E+04    2.006043336E-01    7.000000000E+00   -1.022212558E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    6.750804915E+03    6.895479575E+03    7.059998518E+03    7.165133875E+03    5.711155954E+03    5.797884166E+03    6.516420338E+03    6.654087586E+03    1.325200000E+04    4.000000000E+00    1.353600000E+04    0.000000000E+00    7.371467027E+03    7.241626294E+03    7.377898248E+03    1.329600000E+04    4.000000000E+00    1.349400000E+04    0.000000000E+00    7.439475299E+03    7.011623405E+03    7.446025814E+03    1.106300000E+04    8.000000000E+00    1.123100000E+04    0.000000000E+00    6.184667467E+03    5.994606464E+03    6.189193595E+03    1.273300000E+04    4.000000000E+00    1.300200000E+04    0.000000000E+00    7.121476538E+03    6.963624788E+03    7.127478681E+03    1.999965120E+00    1.999964800E+00    1.999964480E+00    1.999964160E+00    1.964691520E+00    1.884925760E+00    1.938500480E+00    1.955611200E+00
    1.563199425E+03    2.777251947E+04    2.844240214E+04    2.006653696E-01    7.000000000E+00   -1.030452430E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    7.183662178E+03    7.405449227E+03    7.539165096E+03    7.671924924E+03    6.159364993E+03    6.286037067E+03    6.890327205E+03    7.078990926E+03    1.412200000E+04    1.000000000E+00    1.455800000E+04    0.000000000E+00    7.876778835E+03    7.749630194E+03    7.884122653E+03    1.419700000E+04    4.000000000E+00    1.444700000E+04    0.000000000E+00    7.966573961E+03    7.508126137E+03    7.974086292E+03    1.191300000E+04    4.000000000E+00    1.215800000E+04    0.000000000E+00    6.698486490E+03    6.483108916E+03    6.703796398E+03    1.344000000E+04    5.000000000E+00    1.380800000E+04    0.000000000E+00    7.531632154E+03    7.352123516E+03    7.538346073E+03    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.967655360E+00    1.884867520E+00    1.935632000E+00    1.952291200E+00
    1.563400574E+03    2.993301165E+04    3.070962740E+04    2.008789960E-01    7.000000000E+00   -1.039607843E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    7.802260597E+03    8.010694600E+03    8.023698742E+03    8.218196592E+03    6.575144739E+03    6.741989877E+03    7.531907571E+03    7.738746327E+03    1.531000000E+04    6.000000000E+00    1.571900000E+04    0.000000000E+00    8.517331210E+03    8.365139196E+03    8.525918993E+03    1.514000000E+04    1.000000000E+00    1.550700000E+04    0.000000000E+00    8.500594375E+03    8.028133588E+03    8.509148415E+03    1.272900000E+04    4.000000000E+00    1.305200000E+04    0.000000000E+00    7.171869293E+03    6.948115617E+03    7.177956736E+03    1.467500000E+04    5.000000000E+00    1.507800000E+04    0.000000000E+00    8.211677223E+03    8.007633247E+03    8.219659267E+03    1.999966720E+00    1.999966720E+00    1.999966720E+00    1.999966720E+00    1.964172160E+00    1.888752960E+00    1.937563840E+00    1.950268480E+00
    1.563599392E+03    3.343936581E+04    3.436180438E+04    2.008179599E-01    7.000000000E+00   -1.053646143E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.763790341E-02    7.000000000E+00    8.711829493E+03    8.968839682E+03    9.079310051E+03    9.289415076E+03    7.308924516E+03    7.491063849E+03    8.339301745E+03    8.612485768E+03    1.708400000E+04    5.000000000E+00    1.758800000E+04    2.000000000E+00    9.522607688E+03    9.347688449E+03    9.533344204E+03    1.702600000E+04    5.000000000E+00    1.742000000E+04    0.000000000E+00    9.609636631E+03    9.020691960E+03    9.620570459E+03    1.408500000E+04    4.000000000E+00    1.443600000E+04    0.000000000E+00    7.960964342E+03    7.678163391E+03    7.968466089E+03    1.624000000E+04    9.000000000E+00    1.677200000E+04    0.000000000E+00    9.146382053E+03    8.915698285E+03    9.156286294E+03    1.999959680E+00    1.999957440E+00    1.999957440E+00    1.999955520E+00    1.963193600E+00    1.877328960E+00    1.928865280E+00    1.949456320E+00
    1.563799304E+03    3.774597936E+04    3.874138068E+04    2.009095140E-01    7.000000000E+00   -1.073482872E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    9.736049778E+03    1.001671125E+04    1.029034482E+04    1.051692220E+04    8.215925074E+03    8.389785184E+03    9.503659685E+03    9.817962043E+03    1.911400000E+04    2.000000000E+00    1.966500000E+04    0.000000000E+00    1.059377781E+04    1.041217326E+04    1.060706815E+04    1.930200000E+04    8.000000000E+00    1.972700000E+04    0.000000000E+00    1.086280580E+04    1.020116975E+04    1.087678039E+04    1.587800000E+04    5.000000000E+00    1.621400000E+04    1.000000000E+00    8.948455293E+03    8.656144038E+03    8.957935186E+03    1.847500000E+04    6.000000000E+00    1.908600000E+04    0.000000000E+00    1.038184828E+04    1.010366813E+04    1.039461171E+04    1.999966720E+00    1.999966720E+00    1.999966720E+00    1.999966720E+00    1.965621760E+00    1.878133120E+00    1.934599360E+00    1.946336320E+00
    1.563999422E+03    4.230556656E+04    4.346611973E+04    2.011231403E-01    7.000000000E+00   -1.097897307E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    1.103535372E+04    1.142587715E+04    1.144892041E+04    1.165665756E+04    9.208987843E+03    9.434471663E+03    1.061230458E+04    1.094911336E+04    2.158900000E+04    3.000000000E+00    2.235300000E+04    0.000000000E+00    1.206292060E+04    1.181673066E+04    1.208015724E+04    2.154900000E+04    6.000000000E+00    2.194000000E+04    0.000000000E+00    1.205862659E+04    1.136471457E+04    1.207585095E+04    1.772500000E+04    3.000000000E+00    1.815900000E+04    1.000000000E+00    1.003146619E+04    9.665682488E+03    1.004338189E+04    2.063800000E+04    7.000000000E+00    2.129300000E+04    0.000000000E+00    1.160626168E+04    1.130120613E+04    1.162221670E+04    1.999960960E+00    1.999962240E+00    1.999962240E+00    1.999963520E+00    1.959135040E+00    1.884830720E+00    1.926995840E+00    1.947359360E+00
    1.564200192E+03    4.812784220E+04    4.964714142E+04    2.012452125E-01    7.000000000E+00   -1.125973907E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    1.246945044E+04    1.287841043E+04    1.306187940E+04    1.342128772E+04    1.052280832E+04    1.082783977E+04    1.207370404E+04    1.251960350E+04    2.442300000E+04    8.000000000E+00    2.522400000E+04    0.000000000E+00    1.358562388E+04    1.332639659E+04    1.360749266E+04    2.449500000E+04    7.000000000E+00    2.516900000E+04    0.000000000E+00    1.382257965E+04    1.298238220E+04    1.384521889E+04    2.031900000E+04    1.300000000E+01    2.090800000E+04    0.000000000E+00    1.146015251E+04    1.107982796E+04    1.147570794E+04    2.350300000E+04    6.000000000E+00    2.437100000E+04    0.000000000E+00    1.321655967E+04    1.288437932E+04    1.323725506E+04    1.999940480E+00    1.999941120E+00    1.999940800E+00    1.999941120E+00    1.961735680E+00    1.878329280E+00    1.933514240E+00    1.949668480E+00
    1.564398753E+03    5.518819450E+04    5.687846929E+04    2.013367666E-01    7.000000000E+00   -1.161069657E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    1.437982389E+04    1.487237829E+04    1.475884497E+04    1.512881277E+04    1.211923845E+04    1.246587250E+04    1.393028720E+04    1.441140572E+04    2.808500000E+04    5.000000000E+00    2.904700000E+04    1.000000000E+00    1.569516583E+04    1.535587345E+04    1.572436430E+04    2.776500000E+04    9.000000000E+00    2.846100000E+04    0.000000000E+00    1.558322061E+04    1.468539239E+04    1.561200348E+04    2.339000000E+04    9.000000000E+00    2.405900000E+04    0.000000000E+00    1.321771665E+04    1.277532296E+04    1.323841567E+04    2.704300000E+04    8.000000000E+00    2.797700000E+04    0.000000000E+00    1.524051482E+04    1.482035806E+04    1.526804395E+04    1.999951360E+00    1.999946560E+00    1.999949440E+00    1.999951680E+00    1.956715840E+00    1.884716160E+00    1.932990080E+00    1.944803840E+00
    1.564601208E+03    6.367339127E+04    6.563965757E+04    2.014588388E-01    7.000000000E+00   -1.204100099E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    1.649431206E+04    1.706713094E+04    1.716724826E+04    1.763232472E+04    1.385422330E+04    1.422922327E+04    1.615760764E+04    1.671097863E+04    3.216400000E+04    1.100000000E+01    3.328100000E+04    0.000000000E+00    1.802807566E+04    1.761529594E+04    1.806661528E+04    3.215100000E+04    1.200000000E+01    3.302200000E+04    1.000000000E+00    1.814060751E+04    1.702378600E+04    1.817963054E+04    2.667400000E+04    9.000000000E+00    2.739600000E+04    0.000000000E+00    1.507693638E+04    1.454024428E+04    1.510387695E+04    3.133000000E+04    1.300000000E+01    3.240300000E+04    1.000000000E+00    1.769190272E+04    1.718878877E+04    1.772901621E+04    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.954223680E+00    1.876778560E+00    1.928754240E+00    1.943059520E+00
    1.564800245E+03    7.246806136E+04    7.497153785E+04    2.017335012E-01    7.000000000E+00   -1.253539330E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    1.889883730E+04    1.953023471E+04    1.957770244E+04    2.012219939E+04    1.574575750E+04    1.633361158E+04    1.824576413E+04    1.898549217E+04    3.684600000E+04    1.400000000E+01    3.807700000E+04    4.000000000E+00    2.061744961E+04    2.014788362E+04    2.066787844E+04    3.642300000E+04    1.200000000E+01    3.743600000E+04    0.000000000E+00    2.069704061E+04    1.930037057E+04    2.074786026E+04    3.029400000E+04    9.000000000E+00    3.142500000E+04    1.000000000E+00    1.722465651E+04    1.660381348E+04    1.725983261E+04    3.532100000E+04    1.600000000E+01    3.675300000E+04    1.000000000E+00    2.003507134E+04    1.943884834E+04    2.008268656E+04    1.999961920E+00    1.999961600E+00    1.999962240E+00    1.999964160E+00    1.954402560E+00    1.865036480E+00    1.927840960E+00    1.940467520E+00
    1.565000506E+03    8.138417535E+04    8.411952904E+04    2.018250553E-01    7.000000000E+00   -1.306945907E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    2.101971004E+04    2.180202526E+04    2.214050890E+04    2.274240972E+04    1.770963944E+04    1.831476424E+04    2.051431697E+04    2.126032981E+04    4.089400000E+04    1.500000000E+01    4.241600000E+04    0.000000000E+00    2.301134093E+04    2.244587709E+04    2.307418701E+04    4.127200000E+04    1.000000000E+01    4.239400000E+04    1.000000000E+00    2.337494722E+04    2.184736704E+04    2.343979928E+04    3.409500000E+04    7.000000000E+00    3.526000000E+04    0.000000000E+00    1.933988818E+04    1.865981348E+04    1.938425090E+04    3.959800000E+04    6.000000000E+00    4.103800000E+04    0.000000000E+00    2.243463008E+04    2.171036473E+04    2.249435939E+04    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.950823040E+00    1.869221760E+00    1.929603200E+00    1.935407360E+00
    1.565198746E+03    9.163711748E+04    9.474053365E+04    2.019776455E-01    7.000000000E+00   -1.363404288E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    2.383278959E+04    2.465941402E+04    2.475836798E+04    2.548313700E+04    2.009218922E+04    2.067683151E+04    2.295377069E+04    2.392115112E+04    4.618800000E+04    1.500000000E+01    4.779000000E+04    1.000000000E+00    2.599454922E+04    2.526704577E+04    2.607478905E+04    4.601400000E+04    1.000000000E+01    4.736100000E+04    0.000000000E+00    2.616160314E+04    2.438698774E+04    2.624288002E+04    3.852500000E+04    1.400000000E+01    3.964600000E+04    1.000000000E+00    2.187071711E+04    2.102249445E+04    2.192747576E+04    4.427600000E+04    1.900000000E+01    4.614200000E+04    1.000000000E+00    2.522049151E+04    2.439749185E+04    2.529601335E+04    1.999956800E+00    1.999960000E+00    1.999952960E+00    1.999959680E+00    1.943980480E+00    1.864285760E+00    1.922419520E+00    1.934674560E+00
    1.565400439E+03    1.014991732E+05    1.049439665E+05    2.013367666E-01    7.000000000E+00   -1.421388571E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    2.629805633E+04    2.721027984E+04    2.748837855E+04    2.829701904E+04    2.224546104E+04    2.293228488E+04    2.546727732E+04    2.650438274E+04    5.094000000E+04    1.900000000E+01    5.270700000E+04    1.000000000E+00    2.873733820E+04    2.792796919E+04    2.883545223E+04    5.092200000E+04    1.700000000E+01    5.242000000E+04    4.000000000E+00    2.905394921E+04    2.700445367E+04    2.915424274E+04    4.255900000E+04    1.700000000E+01    4.387300000E+04    0.000000000E+00    2.429752693E+04    2.330989161E+04    2.436761080E+04    4.901400000E+04    2.200000000E+01    5.101000000E+04    0.000000000E+00    2.799138757E+04    2.702595404E+04    2.808446171E+04    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.943639040E+00    1.858888320E+00    1.918655680E+00    1.931018560E+00
    1.565600429E+03    1.111081239E+05    1.148724293E+05    2.008789960E-01    7.000000000E+00   -1.480288396E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    2.860103579E+04    2.961372232E+04    3.012503983E+04    3.103306408E+04    2.443970653E+04    2.523277859E+04    2.794234173E+04    2.899286435E+04    5.538400000E+04    2.000000000E+01    5.734500000E+04    2.000000000E+00    3.124779009E+04    3.036760249E+04    3.136384709E+04    5.583600000E+04    2.100000000E+01    5.751900000E+04    3.000000000E+00    3.190157854E+04    2.967707455E+04    3.202255693E+04    4.668700000E+04    2.000000000E+01    4.820200000E+04    2.000000000E+00    2.667734263E+04    2.556198261E+04    2.676186340E+04    5.372900000E+04    1.800000000E+01    5.574900000E+04    1.000000000E+00    3.060967342E+04    2.953656710E+04    3.072102608E+04    1.999960320E+00    1.999961280E+00    1.999962240E+00    1.999961600E+00    1.943586880E+00    1.860451840E+00    1.916351360E+00    1.929819200E+00
    1.565798713E+03    1.205419346E+05    1.248624494E+05    2.004212253E-01    7.000000000E+00   -1.541934844E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.123609694E+04    3.247818872E+04    3.256661808E+04    3.354519078E+04    2.634754228E+04    2.724366371E+04    3.039167726E+04    3.159540620E+04    6.033000000E+04    2.400000000E+01    6.272900000E+04    0.000000000E+00    3.417730460E+04    3.314005675E+04    3.431621531E+04    6.020300000E+04    2.400000000E+01    6.201200000E+04    2.000000000E+00    3.448940375E+04    3.201003777E+04    3.463087094E+04    5.027700000E+04    2.800000000E+01    5.198700000E+04    1.000000000E+00    2.878132501E+04    2.755496292E+04    2.887974039E+04    5.824700000E+04    3.000000000E+01    6.055400000E+04    0.000000000E+00    3.327482796E+04    3.201303782E+04    3.340647821E+04    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.999966400E+00    1.939327040E+00    1.856178880E+00    1.914773760E+00    1.924124800E+00
    1.565998733E+03    1.289409602E+05    1.333323244E+05    2.005127794E-01    7.000000000E+00   -1.606938277E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.354939678E+04    3.475436986E+04    3.498651266E+04    3.601664634E+04    2.809131343E+04    2.900519657E+04    3.231373737E+04    3.355611165E+04    6.467800000E+04    3.100000000E+01    6.700100000E+04    1.000000000E+00    3.663119767E+04    3.546436249E+04    3.679084179E+04    6.439400000E+04    3.900000000E+01    6.629000000E+04    0.000000000E+00    3.709710332E+04    3.429087236E+04    3.726084788E+04    5.370000000E+04    2.700000000E+01    5.544700000E+04    0.000000000E+00    3.068236863E+04    2.943421113E+04    3.079425228E+04    6.190300000E+04    3.100000000E+01    6.428300000E+04    3.000000000E+00    3.545804429E+04    3.410732403E+04    3.560759522E+04    1.999951360E+00    1.999949120E+00    1.999951680E+00    1.999951680E+00    1.936249600E+00    1.848643520E+00    1.918585280E+00    1.923768000E+00
